tfidf,token
8.394356513857263,waiting minutes
8.106674441405481,waiting plane
8.106674441405481,waive
8.799821621965428,waiver
8.193685818395112,walk
8.288995998199436,walked
8.799821621965428,walking
7.125845188393756,wall
7.547058653470059,wall street
8.512139549513646,wallet
7.883530890091272,wan
7.883530890091272,wan na
5.034753029493944,want
8.64567094213817,want change
7.952523761578224,want fly
8.026631733731946,want home
8.193685818395112,want know
8.799821621965428,want make
8.799821621965428,want money
6.6597554584691565,wanted
8.799821621965428,wanting
8.106674441405481,wants
7.333484553172,warm
8.64567094213817,warning
7.883530890091272,washington
8.799821621965428,wasnt
7.595848817639491,waste
8.512139549513646,waste time
7.547058653470059,wasted
7.883530890091272,wasting
8.106674441405481,wasting time
7.259376581018278,watch
8.64567094213817,watch oscars
7.952523761578224,watched
7.701209333297317,watching
7.190383709531327,water
8.288995998199436,waterbury
8.288995998199436,waterbury republican
4.739378611419008,way
8.64567094213817,way flight
8.799821621965428,way handle
8.288995998199436,way help
8.512139549513646,way treat
7.6471421120270415,ways
8.64567094213817,weak
8.799821621965428,wearing
4.874553389787261,weather
8.799821621965428,weather advisory
8.799821621965428,weather conditions
8.193685818395112,weather delay
8.394356513857263,weather delays
8.799821621965428,weather flights
8.64567094213817,weather issue
8.64567094213817,weather issues
7.818992368953701,weather relate
7.295744225189153,web
8.64567094213817,web site
5.548155974274236,website
8.026631733731946,website says
8.394356513857263,website wo
8.799821621965428,website working
8.512139549513646,wed
7.818992368953701,wedding
7.6471421120270415,wednesday
5.795790545596741,week
8.799821621965428,week ago
7.095073529727002,weekend
6.260847750907151,weeks
7.595848817639491,weeks ago
8.193685818395112,weight
8.512139549513646,weird
7.701209333297317,welcome
6.328901214152166,went
8.026631733731946,west
8.026631733731946,wet
7.952523761578224,whats
8.64567094213817,wheel
8.026631733731946,wheelchair
8.394356513857263,wheels
8.512139549513646,white
8.512139549513646,wi
8.512139549513646,wi fi
8.799821621965428,wide
6.125672972538898,wife
8.64567094213817,wife flight
5.855382642798987,wifi
8.394356513857263,wifi flight
7.500538637835167,willing
7.4135272608455365,win
8.799821621965428,wind
7.4135272608455365,window
8.512139549513646,wine
8.106674441405481,winners
8.799821621965428,winning
7.065220566577321,winter
8.799821621965428,winter storm
8.799821621965428,winter weather
6.720380080285591,wish
8.799821621965428,wks
5.503984755961098,wo
8.799821621965428,wo able
8.394356513857263,wo help
7.065220566577321,wo let
8.799821621965428,wo work
7.818992368953701,woman
8.512139549513646,women
7.6471421120270415,won
7.6471421120270415,wonder
7.190383709531327,wonderful
7.547058653470059,wondering
7.818992368953701,wont
8.799821621965428,woo
7.065220566577321,word
7.7583677471372665,words
5.123520950058351,work
8.799821621965428,work folks
8.288995998199436,work tomorrow
7.295744225189153,worked
8.106674441405481,workers
5.829407156395726,working
8.799821621965428,working flight
8.512139549513646,working hard
7.125845188393756,works
6.679558085765336,world
8.193685818395112,worried
7.259376581018278,worries
7.7583677471372665,worry
6.480707227020171,worse
5.127749286167872,worst
6.679558085765336,worst airline
6.741433489483423,worst customer
7.6471421120270415,worst experience
8.64567094213817,worst flight
8.394356513857263,worst flying
7.883530890091272,worst service
8.799821621965428,worstairline
8.394356513857263,worstairlineever
8.512139549513646,worstcustomerservice
7.190383709531327,worth
8.64567094213817,worthless
6.762939694704388,wow
7.883530890091272,write
8.64567094213817,writing
8.64567094213817,written
6.260847750907151,wrong
8.512139549513646,wrote
7.818992368953701,wsj
8.799821621965428,wsj team
6.878009024489175,wtf
8.394356513857263,wth
8.64567094213817,xx
8.026631733731946,ya
7.125845188393756,yall
8.106674441405481,yay
8.026631733731946,yea
6.762939694704388,yeah
6.016870112690099,year
8.799821621965428,year http
7.456086875264332,year old
6.720380080285591,years
8.394356513857263,yelled
7.6471421120270415,yep
5.123520950058351,yes
8.106674441405481,yes did
8.64567094213817,yes flight
8.394356513857263,yes thanks
5.900233208964338,yesterday
8.64567094213817,yesterday flight
7.818992368953701,yo
7.952523761578224,york
8.288995998199436,young
8.512139549513646,youre
6.953994931467096,yr
7.595848817639491,yr old
8.193685818395112,yrs
8.288995998199436,yup
8.512139549513646,yvr
7.883530890091272,yyz
6.980663178549258,zero
8.288995998199436,zone
8.799821621965428,zurich
